id_cliente;id_empresa;cargo;departamento;e-mail
4485;1244;Gerente;Médico;cliente4485@empresa1244.com
4486;111;Gerente de Produto / Brand Manager;Marketing;cliente4486@empresa111.com
4487;737;Analista;Marketing;cliente4487@empresa737.com
4488;114;Gerente de Produto / Brand Manager;Marketing;cliente4488@empresa114.com
4489;118;Gerente;Inovação;cliente4489@empresa118.com
4490;582;Gerente;Tecnologia da Informação;cliente4490@empresa582.com
4491;130;Gerente;Médico;cliente4491@empresa130.com
4492;27;Analista;Médico;cliente4492@empresa27.com
4493;34;Diretor (a) / Vice Presidente;Garantia / Controle de Qualidade;cliente4493@empresa34.com
4494;610;Analista;Boas Práticas de Manufatura;cliente4494@empresa610.com
4495;49;Analista;SAC;cliente4495@empresa49.com
4496;822;Coordenador (a) / Supervisor (a);Garantia / Controle de Qualidade;cliente4496@empresa822.com
4497;60;Analista;SAC;cliente4497@empresa60.com
4498;88;Analista;Garantia / Controle de Qualidade;cliente4498@empresa88.com
4499;1244;Gerente;Garantia / Controle de Qualidade;cliente4499@empresa1244.com
4500;59;Analista;Garantia / Controle de Qualidade;cliente4500@empresa59.com
4501;119;Analista;Compliance;cliente4501@empresa119.com
4502;909;Analista;SAC;cliente4502@empresa909.com
4503;141;Analista;Garantia / Controle de Qualidade;cliente4503@empresa141.com
4504;6;Gerente;Pesquisa Clínica;cliente4504@empresa6.com
4505;12;Analista;Assuntos Regulatórios;cliente4505@empresa12.com
4506;34;Gerente;Assuntos Regulatórios;cliente4506@empresa34.com
4507;42;Gerente;Pesquisa Clínica;cliente4507@empresa42.com
4508;610;Diretor (a) / Vice Presidente;Pesquisa Clínica;cliente4508@empresa610.com
4509;52;Gerente;Pesquisa Clínica;cliente4509@empresa52.com
4510;54;Gerente;Pesquisa Clínica;cliente4510@empresa54.com
4511;24;Gerente;Médico;cliente4511@empresa24.com
4512;1244;Gerente;Assuntos Regulatórios;cliente4512@empresa1244.com
4513;59;Gerente;Pesquisa Clínica;cliente4513@empresa59.com
4514;501;Gerente;Pesquisa Clínica;cliente4514@empresa501.com
4515;116;Farmacêutico (a) Responsável;Assuntos Regulatórios;cliente4515@empresa116.com
4516;107;Diretor (a) / Vice Presidente;Médico;cliente4516@empresa107.com
4517;1009;Assistente / Assessor (a) / Auxiliar;Pesquisa Clínica;cliente4517@empresa1009.com
4518;541;Gerente;Pesquisa Clínica;cliente4518@empresa541.com
4519;884;Especialista;Assuntos Regulatórios;cliente4519@empresa884.com
4520;118;Gerente;Pesquisa Clínica;cliente4520@empresa118.com
4521;127;Especialista;Pesquisa Clínica;cliente4521@empresa127.com
4522;129;Analista;Pesquisa Clínica;cliente4522@empresa129.com
4523;8;Gerente;Pesquisa Clínica;cliente4523@empresa8.com
4524;234;Analista;Garantia / Controle de Qualidade;cliente4524@empresa234.com
4525;256;Gerente;Assuntos Regulatórios;cliente4525@empresa256.com
4526;28;Coordenador (a) / Supervisor (a);Assuntos Regulatórios;cliente4526@empresa28.com
4527;34;Gerente;Pesquisa e Desenvolvimento;cliente4527@empresa34.com
4528;40;Coordenador (a) / Supervisor (a);Assuntos Regulatórios;cliente4528@empresa40.com
4529;47;Gerente;Pesquisa e Desenvolvimento;cliente4529@empresa47.com
4530;769;Coordenador (a) / Supervisor (a);Assuntos Regulatórios;cliente4530@empresa769.com
4531;52;Coordenador (a) / Supervisor (a);Assuntos Regulatórios;cliente4531@empresa52.com
4532;60;Especialista;Assuntos Regulatórios;cliente4532@empresa60.com
4533;390;Analista;Garantia / Controle de Qualidade;cliente4533@empresa390.com
4534;66;Coordenador (a) / Supervisor (a);Boas Práticas de Laboratórios;cliente4534@empresa66.com
4535;1108;Gerente;Desenvolvimento de Produtos;cliente4535@empresa1108.com
4536;81;Analista;Garantia / Controle de Qualidade;cliente4536@empresa81.com
4537;612;Coordenador (a) / Supervisor (a);Desenvolvimento de Produtos;cliente4537@empresa612.com
4538;426;Coordenador (a) / Supervisor (a);Pesquisa e Desenvolvimento;cliente4538@empresa426.com
4539;1194;Gerente;Desenvolvimento de Produtos;cliente4539@empresa1194.com
4540;105;Analista;Desenvolvimento de Produtos;cliente4540@empresa105.com
4541;112;Analista;Garantia / Controle de Qualidade;cliente4541@empresa112.com
4542;807;Gerente;Garantia / Controle de Qualidade;cliente4542@empresa807.com
4543;541;Gerente;Assuntos Regulatórios;cliente4543@empresa541.com
4544;121;Analista;Assuntos Regulatórios;cliente4544@empresa121.com
4545;129;Gerente;Desenvolvimento de Produtos;cliente4545@empresa129.com
4546;601;Assistente / Assessor (a) / Auxiliar;Garantia / Controle de Qualidade;cliente4546@empresa601.com
4547;8;Gerente;Projetos;cliente4547@empresa8.com
4548;142;Gerente;Projetos;cliente4548@empresa142.com
4549;40;Analista;Projetos;cliente4549@empresa40.com
4550;54;Gerente;Projetos;cliente4550@empresa54.com
4551;390;Gerente;Projetos;cliente4551@empresa390.com
4552;106;Gerente;Engenharia;cliente4552@empresa106.com
4553;884;Gerente;Business Support;cliente4553@empresa884.com
4554;64;Farmacêutico (a) Responsável;SAC;cliente4554@empresa64.com
4555;28;Analista;Farmacovigilância;cliente4555@empresa28.com
4556;52;Gerente;Médico;cliente4556@empresa52.com
4557;62;Analista;Farmacovigilância;cliente4557@empresa62.com
4558;390;Médico (a);Farmacovigilância;cliente4558@empresa390.com
4559;66;Analista;Farmacovigilância;cliente4559@empresa66.com
4560;79;Gerente;Farmacovigilância;cliente4560@empresa79.com
4561;76;Coordenador (a) / Supervisor (a);Farmacovigilância;cliente4561@empresa76.com
4562;100;Analista;Farmacovigilância;cliente4562@empresa100.com
4563;851;Coordenador (a) / Supervisor (a);Garantia / Controle de Qualidade;cliente4563@empresa851.com
4564;1195;Gerente;Farmacovigilância;cliente4564@empresa1195.com
4565;107;Analista;Farmacovigilância;cliente4565@empresa107.com
4566;122;Analista;Assuntos Regulatórios;cliente4566@empresa122.com
4567;8;Propagandista de Produtos Farmacêuticos;Força de Vendas;cliente4567@empresa8.com
4568;142;Coordenador (a) / Supervisor (a);Tecnologia da Informação;cliente4568@empresa142.com
4569;26;Representante / Propagandista de Produtos Farmacêuticos;Força de Vendas;cliente4569@empresa26.com
4570;30;Especialista;Tecnologia da Informação;cliente4570@empresa30.com
4571;658;Gerente de Produto / Brand Manager;Marketing;cliente4571@empresa658.com
4572;48;Consultor de Produtos Farmacêuticos;Força de Vendas;cliente4572@empresa48.com
4573;52;Analista;Inteligência de Mercado;cliente4573@empresa52.com
4574;62;Vendedor (a) / Representante Comercial;Comercial / Vendas;cliente4574@empresa62.com
4575;85;Propagandista de Produtos Farmacêuticos;Força de Vendas;cliente4575@empresa85.com
4576;111;Coordenador (a) / Supervisor (a);Tecnologia da Informação;cliente4576@empresa111.com
4577;114;Diretor (a) / Vice Presidente;Marketing;cliente4577@empresa114.com
4578;121;Diretor (a) / Vice Presidente;Business Support;cliente4578@empresa121.com
4579;909;Gerente;Tecnologia da Informação;cliente4579@empresa909.com
4580;130;Propagandista de Produtos Farmacêuticos;Força de Vendas;cliente4580@empresa130.com
4581;8;Analista;Recursos Humanos;cliente4581@empresa8.com
4582;13;Técnico;Segurança do Trabalho;cliente4582@empresa13.com
4583;54;Analista;Recursos Humanos;cliente4583@empresa54.com
4584;66;Gerente;Recursos Humanos;cliente4584@empresa66.com
4585;69;Gerente;Recursos Humanos;cliente4585@empresa69.com
4586;8;Analista;Garantia / Controle de Qualidade;cliente4586@empresa8.com
4587;16;Analista;Assuntos Regulatórios;cliente4587@empresa16.com
4588;62;Gerente;Marcas e Patentes;cliente4588@empresa62.com
4589;65;Coordenador (a) / Supervisor (a);Garantia / Controle de Qualidade;cliente4589@empresa65.com
4590;81;Coordenador (a) / Supervisor (a);Garantia / Controle de Qualidade;cliente4590@empresa81.com
4591;85;Gerente;Relações Governamentais / Institucionais;cliente4591@empresa85.com
4592;1244;Técnico;Operações;cliente4592@empresa1244.com
4593;13;Analista;Farmacovigilância;cliente4593@empresa13.com
4594;256;Analista;Farmacovigilância;cliente4594@empresa256.com
4595;18;Assistente / Assessor (a) / Auxiliar;Farmacovigilância;cliente4595@empresa18.com
4596;1190;Diretor (a) / Vice Presidente;Farmacovigilância;cliente4596@empresa1190.com
4597;54;Analista;Farmacovigilância;cliente4597@empresa54.com
4598;69;Coordenador (a) / Supervisor (a);Farmacovigilância;cliente4598@empresa69.com
4599;1242;Farmacêutico (a) Responsável;Farmacovigilância;cliente4599@empresa1242.com
4600;100;Assistente / Assessor (a) / Auxiliar;Farmacovigilância;cliente4600@empresa100.com
4601;127;Gerente;Farmacovigilância;cliente4601@empresa127.com
4602;8;Coordenador (a) / Supervisor (a);Médico;cliente4602@empresa8.com
4603;111;Especialista;Recursos Humanos;cliente4603@empresa111.com
4604;1070;Sócio (a);Jurídico;cliente4604@empresa1070.com
4605;13;Analista;Compliance;cliente4605@empresa13.com
4606;16;Analista;Compliance;cliente4606@empresa16.com
4607;26;Advogado (a);Compliance;cliente4607@empresa26.com
4608;27;Diretor (a) / Vice Presidente;Compliance;cliente4608@empresa27.com
4609;28;Diretor (a) / Vice Presidente;Compliance;cliente4609@empresa28.com
4610;37;Gerente;Jurídico;cliente4610@empresa37.com
4611;42;Diretor (a) / Vice Presidente;Compliance;cliente4611@empresa42.com
4612;47;Especialista;Jurídico;cliente4612@empresa47.com
4613;887;Advogado (a);Compliance;cliente4613@empresa887.com
4614;65;Diretor (a) / Vice Presidente;Jurídico;cliente4614@empresa65.com
4615;1244;Gerente;Compliance;cliente4615@empresa1244.com
4616;846;Advogado (a);Compliance;cliente4616@empresa846.com
4617;111;Gerente;Compliance;cliente4617@empresa111.com
4618;827;Advogado (a);Jurídico;cliente4618@empresa827.com
4619;807;Gerente;Compliance;cliente4619@empresa807.com
4620;118;Gerente;Compliance;cliente4620@empresa118.com
4621;840;Advogado (a);Jurídico;cliente4621@empresa840.com
4622;1220;Advogado (a);Jurídico;cliente4622@empresa1220.com
4623;30;Advogado (a);Jurídico;cliente4623@empresa30.com
4624;43;Coordenador (a) / Supervisor (a);Recursos Humanos;cliente4624@empresa43.com
4625;52;Analista;Recursos Humanos;cliente4625@empresa52.com
4626;69;Assistente / Assessor (a) / Auxiliar;Jurídico;cliente4626@empresa69.com
4627;77;Analista;Recursos Humanos;cliente4627@empresa77.com
4628;76;Diretor (a) / Vice Presidente;Compliance;cliente4628@empresa76.com
4629;89;Gerente;Recursos Humanos;cliente4629@empresa89.com
4630;1244;Especialista;Recursos Humanos;cliente4630@empresa1244.com
4631;762;Advogado (a);Jurídico;cliente4631@empresa762.com
4632;106;Gerente;Recursos Humanos;cliente4632@empresa106.com
4633;118;Gerente;Recursos Humanos;cliente4633@empresa118.com
4634;128;Gerente;Compliance;cliente4634@empresa128.com
4635;231;Consultor (a);Meio Ambiente;cliente4635@empresa231.com
4636;28;Especialista;Meio Ambiente;cliente4636@empresa28.com
4637;669;Coordenador (a) / Supervisor (a);Meio Ambiente;cliente4637@empresa669.com
4638;45;Gerente;Farmacovigilância;cliente4638@empresa45.com
4639;769;Coordenador (a) / Supervisor (a);Garantia / Controle de Qualidade;cliente4639@empresa769.com
4640;60;Especialista;Meio Ambiente;cliente4640@empresa60.com
4641;1223;Coordenador (a) / Supervisor (a);Meio Ambiente;cliente4641@empresa1223.com
4642;62;Analista;Meio Ambiente;cliente4642@empresa62.com
4643;390;Analista;Meio Ambiente;cliente4643@empresa390.com
4644;70;Gerente;Segurança do Trabalho;cliente4644@empresa70.com
4645;670;Analista;Meio Ambiente;cliente4645@empresa670.com
4646;661;Coordenador (a) / Supervisor (a);Meio Ambiente;cliente4646@empresa661.com
4647;24;Diretor (a) / Vice Presidente;Assuntos Corporativos;cliente4647@empresa24.com
4648;89;Gerente;Jurídico;cliente4648@empresa89.com
4649;1244;Gerente;Meio Ambiente;cliente4649@empresa1244.com
4650;100;Analista;Meio Ambiente;cliente4650@empresa100.com
4651;105;Analista;Meio Ambiente;cliente4651@empresa105.com
4652;106;Coordenador (a) / Supervisor (a);Meio Ambiente;cliente4652@empresa106.com
4653;118;Analista;Garantia / Controle de Qualidade;cliente4653@empresa118.com
4654;121;Engenheiro (a);Meio Ambiente;cliente4654@empresa121.com
4655;129;Analista;Meio Ambiente;cliente4655@empresa129.com
4656;132;Analista;Logística / Materiais / Supply;cliente4656@empresa132.com
4657;708;Gerente;Operações;cliente4657@empresa708.com
4658;60;Gerente;Pesquisa Clínica;cliente4658@empresa60.com
4659;62;;Pesquisa Clínica;cliente4659@empresa62.com
4660;100;Analista;Pesquisa Clínica;cliente4660@empresa100.com
4661;142;Especialista;Recursos Humanos;cliente4661@empresa142.com
4662;23;Médico (a);Médico;cliente4662@empresa23.com
4663;28;Coordenador (a) / Supervisor (a);Recursos Humanos;cliente4663@empresa28.com
4664;85;Gerente;Médico;cliente4664@empresa85.com
4665;8;Diretor (a) / Vice Presidente;Assuntos Regulatórios;cliente4665@empresa8.com
4666;1190;Diretor (a) / Vice Presidente;Assuntos Regulatórios;cliente4666@empresa1190.com
4667;649;Gerente;Assuntos Regulatórios;cliente4667@empresa649.com
4668;28;Analista;Assuntos Regulatórios;cliente4668@empresa28.com
4669;40;Gerente;Pesquisa e Desenvolvimento;cliente4669@empresa40.com
4670;42;Gerente;Assuntos Regulatórios;cliente4670@empresa42.com
4671;769;Coordenador (a) / Supervisor (a);Assuntos Regulatórios;cliente4671@empresa769.com
4672;57;Coordenador (a) / Supervisor (a);Assuntos Regulatórios;cliente4672@empresa57.com
4673;1236;Coordenador (a) / Supervisor (a);Pesquisa e Desenvolvimento;cliente4673@empresa1236.com
4674;60;Especialista;Pesquisa e Desenvolvimento;cliente4674@empresa60.com
4675;749;Gerente;Pesquisa e Desenvolvimento;cliente4675@empresa749.com
4676;79;Diretor (a) / Vice Presidente;Assuntos Regulatórios;cliente4676@empresa79.com
4677;1244;Pesquisador (a);Pesquisa Clínica;cliente4677@empresa1244.com
4678;100;Coordenador (a) / Supervisor (a);Pesquisa Clínica;cliente4678@empresa100.com
4679;123;Coordenador (a) / Supervisor (a);Assuntos Regulatórios;cliente4679@empresa123.com
4680;107;Coordenador (a) / Supervisor (a);Assuntos Regulatórios;cliente4680@empresa107.com
4681;584;Coordenador (a) / Supervisor (a);Assuntos Regulatórios;cliente4681@empresa584.com
4682;127;Especialista;Assuntos Regulatórios;cliente4682@empresa127.com
4683;592;Gerente;Médico;cliente4683@empresa592.com
4684;689;Gerente;Assuntos Regulatórios;cliente4684@empresa689.com
4685;1224;Gerente;Assuntos Regulatórios;cliente4685@empresa1224.com
4686;8;Estagiário (a);Assuntos Corporativos;cliente4686@empresa8.com
4687;19;Consultor (a);Operações;cliente4687@empresa19.com
4688;40;Estagiário (a);Garantia / Controle de Qualidade;cliente4688@empresa40.com
4689;48;Gerente;Meio Ambiente;cliente4689@empresa48.com
4690;769;Analista;Meio Ambiente;cliente4690@empresa769.com
4691;60;Especialista;Meio Ambiente;cliente4691@empresa60.com
4692;1223;Coordenador (a) / Supervisor (a);Meio Ambiente;cliente4692@empresa1223.com
4693;749;Gerente;Administrativo;cliente4693@empresa749.com
4694;670;Analista;Meio Ambiente;cliente4694@empresa670.com
4695;940;Gerente;Relações Governamentais / Institucionais;cliente4695@empresa940.com
4696;118;Coordenador (a) / Supervisor (a);Meio Ambiente;cliente4696@empresa118.com
4697;122;Coordenador (a) / Supervisor (a);Meio Ambiente;cliente4697@empresa122.com
4698;52;Coordenador (a) / Supervisor (a);Recursos Humanos;cliente4698@empresa52.com
4699;62;Analista;Recursos Humanos;cliente4699@empresa62.com
4700;74;Vendedor (a) / Representante Comercial;Comercial / Vendas;cliente4700@empresa74.com
4701;1207;Consultor de Produtos Farmacêuticos;Força de Vendas;cliente4701@empresa1207.com
4702;313;Especialista;Comércio Exterior / Importação e Exportação;cliente4702@empresa313.com
4703;119;Gerente;Comercial / Vendas;cliente4703@empresa119.com
4704;5;Coordenador (a) / Supervisor (a);Farmacovigilância;cliente4704@empresa5.com
4705;8;Coordenador (a) / Supervisor (a);Garantia / Controle de Qualidade;cliente4705@empresa8.com
4706;231;Analista;Garantia / Controle de Qualidade;cliente4706@empresa231.com
4707;19;Gerente;Garantia / Controle de Qualidade;cliente4707@empresa19.com
4708;1190;Diretor (a) / Vice Presidente;Farmacovigilância;cliente4708@empresa1190.com
4709;37;Analista;Garantia / Controle de Qualidade;cliente4709@empresa37.com
4710;610;Analista;Garantia / Controle de Qualidade;cliente4710@empresa610.com
4711;48;Analista;Farmacovigilância;cliente4711@empresa48.com
4712;49;Diretor (a) / Vice Presidente;Garantia / Controle de Qualidade;cliente4712@empresa49.com
4713;57;Especialista;Garantia / Controle de Qualidade;cliente4713@empresa57.com
4714;882;Analista;Garantia / Controle de Qualidade;cliente4714@empresa882.com
4715;1122;Analista;Garantia / Controle de Qualidade;cliente4715@empresa1122.com
4716;69;Coordenador (a) / Supervisor (a);Garantia / Controle de Qualidade;cliente4716@empresa69.com
4717;73;Analista;Garantia / Controle de Qualidade;cliente4717@empresa73.com
